slope,aspect,twi,rainfall,ndvi,landcover,river_proximity,landslide
26.891321,171.6955,15.219029,18049.291,0.49432778,30.0,799.183,1
38.37654,196.11008,14.735695,19576.125,0.4375812,30.0,427.6541,1
39.986233,217.68803,14.575319,19576.125,0.5676487,30.0,470.12946,1
42.79413,202.07478,14.83615,19576.125,0.2808972,60.0,608.85126,1
36.08751,224.70871,14.958019,19576.125,0.48204842,30.0,850.57715,1
40.194553,265.6047,14.9875965,19576.125,0.66596496,10.0,1037.7236,1
43.07381,218.81702,14.701265,19576.125,0.5756986,10.0,1130.5143,1
37.482002,193.81737,14.884919,19576.125,0.16837922,60.0,1252.4865,1
40.462128,232.60384,14.80301,19576.125,0.35522246,10.0,1236.8887,1
40.255577,353.79187,14.1813965,19576.125,0.64756244,60.0,303.2282,1
46.438393,157.47076,13.911796,22088.53,0.35849297,30.0,236.33943,1
44.071705,162.38225,13.769423,19576.125,0.28896195,60.0,10.064812,1
41.710762,199.19272,14.487256,22088.53,0.40003982,10.0,280.72052,1
61.766853,178.30956,13.71894,22088.53,0.24640365,30.0,318.44812,1
39.84179,129.80766,14.636781,19576.125,0.5258741,30.0,67.43565,1
40.50816,194.9065,13.948399,19576.125,0.43993014,30.0,265.57437,1
57.010372,139.16513,13.856787,19576.125,0.46328887,60.0,107.22041,1
41.346268,196.94188,14.627299,22088.53,0.5564041,10.0,418.592,1
33.68127,157.37016,14.426633,19576.125,0.3800511,30.0,354.7346,1
54.67126,249.16444,13.83341,19576.125,0.33771852,60.0,116.90521,1
34.808037,215.41795,14.331021,19576.125,0.38139078,30.0,77.264305,1
50.92271,182.55707,13.739209,19576.125,0.24879427,60.0,77.260895,1
43.98322,255.4283,14.047355,19576.125,0.5517658,10.0,148.88776,1
39.06714,276.87216,14.410619,19576.125,0.41394627,30.0,519.9825,1
49.026108,245.05386,14.382945,19576.125,0.34554568,30.0,1653.6333,1
52.246605,239.90616,14.413609,19576.125,0.4336573,30.0,1599.7278,1
36.570362,242.72713,14.934176,19576.125,0.6141535,10.0,1494.6508,1
63.73053,312.15512,13.980912,18786.32,0.65987396,10.0,1359.02,1
10.55608,197.15022,16.12478,18786.32,0.5831369,10.0,1256.8593,1
27.630024,143.51828,14.931127,24495.367,0.42700693,30.0,1343.5127,1
29.809381,132.69637,14.893739,24495.367,0.47281376,30.0,1383.1494,1
28.009367,266.5105,14.312517,24495.367,0.7245789,10.0,18.580769,1
32.211266,261.1315,14.394449,24495.367,0.6361945,10.0,18.580677,1
47.447037,257.11978,13.95305,24495.367,0.5246384,10.0,220.0804,1
51.4993,312.03513,13.289308,24495.367,0.51715446,50.0,45.09825,1
42.352367,280.22855,14.092115,22088.53,0.42234525,10.0,220.07715,1
45.031715,350.52634,14.055494,22088.53,0.6607292,10.0,902.8114,1
69.69338,245.20888,13.379267,22088.53,0.45124054,30.0,45.097588,1
35.632523,95.18288,14.590732,24599.621,0.47527647,10.0,476.95206,1
38.675953,79.5133,14.782853,28701.984,0.7278407,10.0,1701.2856,1
37.824326,343.56467,14.666239,24599.621,0.6515932,10.0,1176.5804,1
37.82433,343.56464,14.536086,24599.621,0.7213902,10.0,1146.7451,1
46.66775,353.0569,14.473534,24599.621,0.5324546,10.0,1116.9146,1
43.347775,330.9998,14.407547,24599.621,0.73920065,10.0,967.75024,1
35.289707,349.56952,14.395131,24599.621,0.6855011,10.0,937.91736,1
35.004177,75.27,13.992364,24599.621,0.63014144,10.0,499.16586,1
48.88696,132.69872,13.888063,24599.621,0.42882067,30.0,602.33527,1
38.127014,204.8379,14.596713,22422.459,0.47722414,60.0,285.2251,1
36.593334,236.97166,14.013132,22088.53,0.62366754,10.0,30.312946,1
25.913313,281.53146,14.700799,22088.53,0.45878732,30.0,524.213,1
26.309368,242.71867,14.832423,22088.53,0.45450583,60.0,683.3032,1
40.980953,288.4686,14.625672,22088.53,0.61933047,10.0,524.1988,1
46.61052,287.8212,13.829328,22088.53,0.49770775,10.0,375.9745,1
41.775536,184.70296,14.165508,22088.53,0.26936316,60.0,405.30762,1
65.03003,258.69733,13.215455,22088.53,0.41881946,60.0,118.26198,1
22.548569,159.34047,15.038811,22088.53,0.47637248,30.0,636.9694,1
43.31421,262.1051,13.635797,22088.53,0.41335943,60.0,10.613104,1
63.80417,269.5437,13.3659525,22088.53,0.397781,10.0,12.841719,1
31.320879,133.76176,14.496731,22088.53,0.45026407,30.0,634.6277,1
25.887829,140.10088,14.920666,22088.53,0.33764917,60.0,833.40295,1
46.07278,278.97055,14.028199,22088.53,0.48140675,10.0,178.74995,1
38.240944,272.35446,14.3115,22088.53,0.6005479,10.0,153.24228,1
45.26701,195.79208,14.062947,22088.53,0.41283277,30.0,112.84501,1
69.151085,207.40733,13.366449,22088.53,0.36500588,30.0,221.0571,1
49.86476,190.6779,13.932749,22088.53,0.31224766,30.0,270.17548,1
54.275158,209.1667,14.06652,22088.53,0.6300599,10.0,190.90634,1
37.55017,188.21812,14.664102,22088.53,0.4769673,60.0,517.7223,1
33.084953,23.174408,14.662883,22088.53,0.76733416,10.0,87.6774,1
49.364613,116.394066,14.478047,19642.3,0.65199786,60.0,1368.276,1
38.69068,136.68938,14.370378,19642.3,0.6361338,10.0,688.07074,1
32.954166,81.38326,14.734441,19642.3,0.75477016,10.0,1341.9573,1
40.06111,113.84427,14.416189,22422.459,0.5216141,30.0,688.1791,1
43.316513,82.10576,14.656061,19642.3,0.72424173,10.0,1341.7019,1
43.60381,90.97388,14.751878,19642.3,0.76839775,10.0,1311.869,1
38.866627,91.1509,14.9069395,19642.3,0.7394893,10.0,1282.0361,1
31.436245,68.23812,15.009313,19642.3,0.77902186,10.0,1224.9335,1
36.08989,101.52905,14.224257,22422.459,0.5520738,30.0,485.56335,1
30.32146,24.023,14.520535,19642.3,0.40662107,10.0,10.095492,1
25.561445,11.037406,14.741224,22088.53,0.7304463,10.0,100.81783,1
30.981052,33.301167,14.755934,22088.53,0.73430485,10.0,255.90605,1
48.19663,182.81607,14.617579,22088.53,0.4043157,30.0,468.34415,1
41.025948,161.59505,14.675995,22088.53,0.55189705,10.0,325.55753,1
45.75203,228.52684,14.192987,22088.53,0.4430786,30.0,414.71222,1
26.052124,228.527,15.086305,22088.53,0.7007633,10.0,499.09485,1
49.08283,147.33566,14.26706,24116.514,0.5310056,10.0,1068.354,1
25.355808,157.26498,15.079122,22088.53,0.4703585,30.0,537.24115,1
41.618317,133.8202,14.651867,24116.514,0.6525095,30.0,989.0907,1
40.366173,141.33174,14.7550745,24116.514,0.65703094,10.0,929.64233,1
43.61987,91.946945,14.126633,22422.459,0.42331484,30.0,299.9668,1
30.66924,169.32094,14.615218,19642.3,0.7403482,10.0,179.19556,1
43.24998,191.22723,14.226884,19642.3,0.50855994,10.0,58.593636,1
36.91104,165.8865,14.194059,19642.3,0.48319072,30.0,72.80208,1
56.993317,99.075,13.404333,22422.459,0.36677602,60.0,299.96164,1
39.192738,153.30348,14.221399,22422.459,0.6055076,30.0,46.53719,1
35.17219,171.02827,14.866959,19642.3,0.5323945,30.0,179.19615,1
27.19016,192.35237,15.287011,19642.3,0.53360707,30.0,199.0116,1
45.00076,166.22554,14.430833,19642.3,0.45344815,30.0,137.29074,1
27.733948,202.53215,14.766364,19642.3,0.6357665,30.0,298.0898,1
32.289852,198.59201,14.738982,19642.3,0.4831766,30.0,238.64357,1
41.164223,178.79965,14.541343,19642.3,0.48459673,30.0,164.98921,1
33.38302,155.35895,14.848722,19642.3,0.5168171,30.0,199.44193,1
34.877937,176.9875,14.645338,19642.3,0.41462824,30.0,260.82727,1
41.654594,190.67938,14.555128,19642.3,0.5768117,10.0,377.35272,1
42.01469,197.75656,14.547591,19642.3,0.62085366,10.0,397.1681,1
56.29195,144.08997,14.052087,19642.3,0.3396443,30.0,255.37573,1
38.987404,125.44895,14.316514,22422.459,0.5965817,10.0,255.37822,1
27.217691,112.190605,14.952277,19642.3,0.3969384,30.0,434.38348,1
32.535076,188.25404,14.869128,19642.3,0.5308035,30.0,632.0181,1
29.547512,181.85165,15.016332,19642.3,0.46241125,30.0,673.93097,1
30.336779,194.50072,14.984359,19642.3,0.6153817,10.0,698.0438,1
28.13093,141.92638,15.061489,19642.3,0.73845696,10.0,690.733,1
36.204174,108.035225,14.827169,19642.3,0.39756626,30.0,643.22656,1
43.977974,145.28708,14.611166,19642.3,0.59219056,30.0,709.41034,1
31.698847,174.89528,14.775969,21284.248,0.5702049,10.0,613.6361,1
40.508453,165.09128,14.469633,19454.512,0.49532768,30.0,692.8959,1
38.41623,132.34523,14.642524,20132.086,0.5023581,30.0,653.2652,1
45.58121,118.41661,14.417593,20132.086,0.4637441,30.0,653.26587,1
27.5462,138.14597,14.80296,20132.086,0.5211215,30.0,595.03925,1
42.779095,58.34387,14.182289,20132.086,0.7111129,10.0,172.12717,1
46.489166,73.023384,13.93319,20132.086,0.58167934,10.0,191.97997,1
43.335247,76.10187,14.101063,20132.086,0.45778912,30.0,291.07294,1
41.82937,174.12656,14.338582,20132.086,0.5072329,10.0,12.834422,1
45.485485,189.32825,14.088218,20132.086,0.56819725,10.0,144.91444,1
62.64736,115.81372,14.041543,18659.506,0.40457335,30.0,707.23737,1
45.23018,78.88968,14.075567,20132.086,0.53218937,30.0,231.64539,1
42.002094,77.54198,14.398756,20132.086,0.7379527,10.0,350.55157,1
32.604244,76.834076,14.620047,18659.506,0.6441081,30.0,370.37796,1
36.95529,222.98169,14.548896,20132.086,0.4391045,60.0,323.19748,1
39.536015,257.54138,14.807114,18786.32,0.4743697,30.0,1237.0367,1
69.10463,252.00099,13.970761,18786.32,0.41670486,30.0,818.2059,1
34.032967,282.45813,14.579471,18786.32,0.53485346,30.0,507.8864,1
49.791504,182.6626,13.914514,18786.32,0.27221835,30.0,187.6492,1
61.78718,143.86751,13.975375,18786.32,0.4039486,60.0,33.91258,1
44.215935,297.7643,14.363214,18786.32,0.66683847,10.0,682.53906,1
42.269337,288.6972,14.597983,18786.32,0.75792325,10.0,65.91477,1
55.891758,296.71143,13.995173,18786.32,0.4119443,10.0,702.3114,1
33.904247,258.89026,14.984221,18786.32,0.6235374,30.0,164.97424,1
49.43188,286.92014,13.903177,18786.32,0.5252177,10.0,563.58264,1
38.222412,160.99747,14.637816,18786.32,0.17400362,30.0,831.8281,1
38.665775,124.50311,14.613187,18786.32,0.36661196,30.0,1043.8607,1
22.709835,211.68506,14.645487,18786.32,0.37612596,30.0,92.59341,1
10.832626,120.503105,15.746875,18786.32,0.033379477,30.0,469.08014,1
57.66682,234.26363,14.014731,18786.32,0.33703366,30.0,323.47388,1
36.854385,118.36646,15.076296,18786.32,0.5172446,30.0,818.7972,1
41.940113,136.10793,15.120344,18786.32,0.46404594,30.0,1057.1401,1
53.20052,141.91858,14.578871,18786.32,0.24224229,30.0,1155.6094,1
37.521908,114.935165,15.039524,18786.32,0.6226367,30.0,431.85663,1
47.001205,76.913574,14.668362,16345.739,0.70345193,10.0,64.98761,1
59.43719,151.57614,14.149877,18786.32,0.22249621,30.0,308.1043,1
64.80021,157.17519,13.769893,18786.32,0.2940997,30.0,90.179825,1
51.885227,219.22452,14.712495,18786.32,0.25896734,30.0,426.97852,1
55.41105,341.58984,13.859801,18786.32,0.48449454,60.0,275.2827,1
31.281376,115.23294,14.734888,18786.32,0.40404162,30.0,149.66853,1
13.470939,57.27393,15.504613,18786.32,0.44714734,30.0,565.7115,1
44.10249,79.412704,14.377068,18786.32,0.42105713,30.0,684.6209,1
37.32857,155.89287,14.732087,18786.32,0.22455902,30.0,1403.1619,1
26.091059,103.3792,15.080893,18786.32,0.43585098,30.0,171.1567,1
37.36007,158.89891,14.464725,18786.32,0.28096753,30.0,16.175312,1
34.223763,224.44275,15.086503,17105.393,0.54988855,10.0,867.0367,1
42.921917,209.50208,15.12491,17105.393,0.5338057,30.0,899.7307,1
36.93488,272.46823,15.237278,17105.393,0.65131706,10.0,947.85315,1
31.555912,147.50781,15.019577,16345.739,0.6803809,10.0,1222.5393,1
32.49185,15.011903,15.444522,16345.739,0.7203115,30.0,1093.4293,1
51.204956,51.345413,14.622072,16345.739,0.6274181,30.0,855.7279,1
33.090214,6.460079,14.941595,16345.739,0.751047,10.0,855.73676,1
51.22756,26.211256,14.503844,16345.739,0.7657101,10.0,994.3972,1
53.767334,152.82776,14.309205,14749.416,0.42281374,30.0,55.456,1
48.27013,108.51992,14.651705,16345.739,0.28915834,30.0,479.39987,1
33.88399,214.95996,14.936387,18786.32,0.1068112,60.0,60.498615,1
48.632656,199.80803,14.463031,18786.32,0.1585807,60.0,179.83786,1
58.431248,148.80496,14.411015,18786.32,0.07968406,60.0,509.384,1
40.176514,93.29717,14.59912,16345.739,0.3485454,30.0,175.93463,1
36.51047,164.196,15.353076,16345.739,0.47685903,30.0,1493.875,1
27.007128,139.66318,15.333219,16345.739,0.56756955,30.0,1558.2965,1
47.04445,5.8769927,14.963517,16345.739,0.71700835,10.0,1410.3619,1
30.732727,99.4024,15.167409,16345.739,0.5433987,30.0,1826.3091,1
45.203465,139.0639,14.861044,16345.739,0.5451181,30.0,1073.6243,1
35.332993,111.42966,15.290048,16345.739,0.2994378,60.0,1291.4803,1
30.919395,180.0,15.24172,16345.739,0.58589035,30.0,657.67487,1
57.920425,133.62726,14.52541,14749.416,0.26181677,60.0,480.53104,1
29.276484,216.05301,14.795728,16345.739,0.44509444,30.0,95.00208,1
41.630196,143.26294,15.229187,14749.416,0.3521985,30.0,1164.5612,1
49.101143,197.54565,13.910948,20132.086,0.6306014,10.0,204.40277,1
50.58863,111.04852,14.171571,20132.086,0.24955818,30.0,541.20935,1
43.825314,110.74296,14.317094,20132.086,0.36585853,30.0,629.9563,1
47.252483,92.57273,14.301376,20132.086,0.63328904,30.0,620.4146,1
14.4934635,97.194954,15.416508,20132.086,0.3356685,30.0,541.1447,1
43.120872,37.329998,14.36592,20132.086,0.61952657,30.0,620.4068,1
30.83962,100.94042,15.063545,20132.086,0.55956525,30.0,739.2578,1
20.837667,50.360474,14.829768,20132.086,0.7078126,10.0,788.6891,1
50.89118,107.618065,14.006758,20132.086,0.4861359,60.0,350.9189,1
41.938004,43.88767,14.492312,20132.086,0.6784542,10.0,721.95276,1
43.236053,204.1504,14.422853,20132.086,0.29901662,60.0,303.36563,1
52.65693,82.90527,14.447839,20132.086,0.50090766,30.0,132.60544,1
45.88054,222.45631,14.2265,20132.086,0.5714079,30.0,105.18857,1
39.986847,195.19455,14.5128975,20132.086,0.42492113,30.0,303.33862,1
36.660732,114.40755,15.023389,20132.086,0.6156143,30.0,560.94714,1
45.745377,91.80763,14.269863,20132.086,0.55458975,30.0,620.38416,1
43.53901,188.87169,14.227805,20132.086,0.37289947,30.0,65.50795,1
44.571697,189.634,14.59127,20132.086,0.27568993,60.0,303.29114,1
32.914974,198.13795,14.667771,20132.086,0.2545043,30.0,382.55643,1
46.870453,137.99033,14.190953,20132.086,0.63231325,10.0,600.51965,1
34.83965,24.903975,14.594485,20132.086,0.5713071,10.0,774.9576,1
42.046013,127.60956,14.061171,20132.086,0.5072237,30.0,165.40158,1
47.123806,121.739136,13.767465,20132.086,0.5703921,10.0,59.39173,1
63.826862,133.17361,13.646149,20132.086,0.3887344,30.0,165.39995,1
34.402935,81.846,14.294956,20132.086,0.60018396,10.0,131.85992,1
35.069553,117.46316,14.413292,20132.086,0.53402275,10.0,216.37685,1
43.635456,131.46278,14.046653,20132.086,0.47916266,10.0,218.79825,1
42.236668,129.93129,14.065333,20132.086,0.41081753,30.0,258.41864,1
47.25844,134.6756,14.030924,20132.086,0.40888104,30.0,278.22894,1
62.565346,92.89009,13.747441,20132.086,0.30933404,30.0,348.21088,1
46.74514,89.12732,14.544396,20132.086,0.57515055,30.0,402.81427,1
38.440517,20.259323,14.813193,20913.465,0.6871843,10.0,870.361,1
33.074196,327.68472,14.913147,20913.465,0.8107473,10.0,57.010498,1
37.658657,112.18289,14.522791,20132.086,0.75977683,10.0,44.79776,1
19.454428,313.427,15.303669,20913.465,0.6645652,60.0,13.484177,1
28.633047,42.162487,15.162712,20913.465,0.4629665,60.0,848.0982,1
65.64843,103.99151,13.55886,20132.086,0.36538512,30.0,373.33463,1
29.396748,326.4332,15.004449,20913.465,0.7557976,10.0,22.4774,1
43.731083,176.70583,14.64016,20132.086,0.70683885,10.0,241.20853,1
56.860394,117.711494,13.790125,20132.086,0.352503,30.0,248.77858,1
40.332905,197.58159,14.579816,20132.086,0.40039805,30.0,283.45963,1
43.416042,138.8312,14.290839,20132.086,0.44146207,60.0,679.7669,1
40.116184,182.49228,14.75582,20132.086,0.4423151,30.0,541.04175,1
32.414906,72.186584,14.2644415,18659.506,0.5294231,10.0,311.01498,1
42.378876,124.590836,14.8176775,20132.086,0.71876603,10.0,1293.8668,1
37.269344,125.05576,14.915716,20132.086,0.7029657,10.0,1333.4918,1
28.374092,79.64036,15.107406,20132.086,0.75040805,10.0,1472.1812,1
41.962032,106.74047,14.826796,20132.086,0.8182004,10.0,1313.6521,1
34.451435,187.67598,15.199148,19149.54,0.49268514,30.0,1709.2213,1
34.939735,130.44894,15.671843,18101.326,0.3783647,30.0,1367.7421,1
15.59127,318.9519,15.640193,20913.465,0.56038034,60.0,75.690575,1
37.84767,3.5385746e-11,14.518823,20913.465,0.7003539,60.0,251.40321,1
54.523167,191.2973,14.242827,20913.465,0.6664616,10.0,234.09454,1
58.16867,120.16256,14.216469,19149.54,0.43662363,30.0,1587.273,1
49.255657,214.63554,14.482148,19149.54,0.3950697,30.0,615.91675,1
42.676327,161.45636,15.000344,19149.54,0.62826633,10.0,1808.4762,1
45.34693,112.57112,14.6470785,19149.54,0.5070898,60.0,1557.2137,1
40.413315,155.86119,15.029733,19149.54,0.43950433,30.0,1649.1171,1
34.796696,116.26901,14.797211,19149.54,0.38339815,30.0,1361.5035,1
53.0376,226.98608,14.553017,19149.54,0.63272905,10.0,771.4438,1
35.16537,135.42154,14.381763,22088.53,0.41773018,30.0,565.03815,1
42.176067,164.76395,14.43299,22088.53,0.51100254,30.0,628.90985,1
36.378765,188.57861,14.7139225,22088.53,0.49705833,60.0,259.31342,1
38.993484,178.70369,14.813977,22088.53,0.30093142,30.0,1012.3317,1
37.902,200.66376,14.950534,22088.53,0.15896861,30.0,1271.6919,1
40.17852,25.710175,14.590934,24116.514,0.7863387,10.0,284.67792,1
37.66931,256.66495,14.880212,20913.465,0.5243858,30.0,1039.1718,1
13.646114,137.1765,15.47276,19370.934,0.5975008,30.0,233.97281,1
54.007683,87.30432,14.756684,19370.934,0.38951385,30.0,440.12234,1
54.599155,156.9777,14.858338,16637.377,0.27087533,100.0,418.85333,1
40.196217,184.97891,14.979271,18266.062,0.43811056,60.0,1127.9469,1
48.238297,79.16957,14.87666,19149.54,0.41133317,60.0,1242.9403,1
31.777843,6.7984033,15.402274,19149.54,0.5253431,10.0,1356.4863,1
32.982765,81.39275,15.011216,19149.54,0.47286645,30.0,89.2514,1
53.43214,184.68044,14.45412,18266.062,0.15312652,60.0,263.08453,1
30.86449,144.3484,15.290021,18266.062,0.39309567,60.0,93.386955,1
54.08972,104.25103,14.302544,20631.844,0.43674704,30.0,50.56181,1
40.51033,345.07703,15.194267,20631.844,0.7384348,10.0,357.1664,1
30.349455,54.50781,15.123069,20631.844,0.7263762,10.0,178.96904,1
55.35676,112.35214,14.921109,19370.934,0.528233,10.0,435.5947,1
35.57232,71.525955,15.349994,18101.326,0.7221233,10.0,848.2558,1
47.698208,108.0197,15.017876,18101.326,0.55376107,30.0,1036.8436,1
38.94316,93.44512,15.040832,18101.326,0.6270384,30.0,915.6262,1
30.168228,329.6909,15.36917,19395.494,0.7489295,10.0,315.33145,1
38.327866,30.680588,15.438624,19395.494,0.4282106,30.0,1285.1245,1
33.460007,28.140879,15.34751,19395.494,0.6012156,30.0,703.2223,1
49.326164,338.75275,14.832364,20631.844,0.6950104,10.0,189.56909,1
32.25431,41.935143,15.027776,20631.844,0.4870291,30.0,370.79205,1
33.579422,50.6562,15.021336,19395.494,0.51248133,30.0,1416.1486,1
49.550945,67.267944,14.866744,19395.494,0.44244403,30.0,1515.1672,1
61.561115,135.96255,14.409738,19370.934,0.4121086,30.0,471.62192,1
44.52534,68.77195,14.535357,20631.844,0.66795546,10.0,97.107735,1
32.692142,90.0,15.395501,19370.934,0.4622812,30.0,572.4971,1
16.934505,133.72092,15.3130045,20631.844,0.2228267,60.0,164.49731,1
50.674706,119.38493,14.35699,20631.844,0.5515692,30.0,334.73596,1
34.36762,151.14006,14.975793,20631.844,0.42967266,30.0,884.58716,1
32.777817,52.889297,15.307626,20631.844,0.36786297,60.0,865.9153,1
34.550507,32.186195,15.019516,20631.844,0.4669977,60.0,1441.0151,1
31.66033,13.764425,15.216206,20631.844,0.6940112,30.0,871.58624,1
27.738546,337.44095,15.256487,20631.844,0.7777628,10.0,800.4643,1
26.4557,340.62848,15.809121,19395.494,0.4197456,30.0,1348.747,1
24.897423,56.07945,15.389481,20631.844,0.61115736,10.0,776.80597,1
39.558353,11.526653,15.2372465,19395.494,0.59059,10.0,506.08322,1
28.177856,45.97148,15.294905,20631.844,0.62172604,30.0,388.73703,1
31.26193,122.22748,14.7726,20631.844,0.4583865,30.0,86.450966,1
39.152786,121.12598,14.725215,20631.844,0.5866029,10.0,86.42804,1
40.57101,48.569725,15.373953,19395.494,0.47946036,30.0,482.89502,1
38.147057,73.22931,15.189121,20631.844,0.6540739,10.0,32.435535,1
44.2986,47.144596,14.978848,20631.844,0.6658713,10.0,46.752876,1
32.894867,58.29301,15.269229,19395.494,0.6948494,10.0,601.27747,1
59.209766,243.65846,14.794028,19370.934,0.29017082,100.0,370.66785,1
48.60095,75.95958,15.082256,20631.844,0.6543623,10.0,738.1331,1
40.84539,55.825783,14.767839,20631.844,0.6900916,10.0,757.93286,1
30.76761,29.53142,15.303606,20631.844,0.8220567,10.0,385.2112,1
22.999447,187.44818,16.10598,19370.934,0.30443826,100.0,243.1632,1
39.118183,40.849243,14.918158,20631.844,0.7601978,10.0,34.263615,1
36.10837,44.752945,15.089684,20631.844,0.6917726,10.0,428.42297,1
37.975037,53.029583,14.927674,18642.445,0.6972908,10.0,26.861567,1
44.59837,148.61078,15.111817,18642.445,0.46907768,30.0,179.26912,1
38.380196,196.13605,15.202852,18642.445,0.5313186,10.0,1043.8873,1
27.757862,70.22459,15.030858,17494.824,0.5915971,10.0,710.9243,1
36.94592,90.0,14.881484,18642.445,0.6663927,10.0,580.3694,1
58.895397,65.16699,14.291484,18114.395,0.5516994,30.0,631.5677,1
27.232626,93.606735,15.432473,17494.824,0.62561554,30.0,707.77545,1
27.523035,108.09896,15.406266,17494.824,0.5242919,10.0,668.64886,1
47.77145,87.47366,14.977325,17494.824,0.56828547,30.0,665.4991,1
57.929,77.701416,14.649853,17494.824,0.6285933,10.0,461.05362,1
34.54388,106.39018,14.972878,17494.824,0.64794564,30.0,498.9709,1
